word,count
"('healthcasey', 'mean')",1
"('crystal', 'rhinestone')",1
"('grip', 'pvd')",1
"('multipurpose', 'comfort')",1
"('exclusive', 'amazon')",1
"('classroom', 'amazon')",1
"('school', 'classroom')",1
"('supply', 'school')",1
"('craft', 'supply')",1
"('bulk', 'craft')",1
"('material', 'bulk')",1
"('sculpting', 'material')",1
"('kid', 'sculpting')",1
"('clay', 'kid')",1
"('modeling', 'clay')",1
"('white', 'modeling')",1
"('natural', 'white')",1
"('clay', 'natural')",1
"('dry', 'clay')",1
"('air', 'dry')",1
"('crayola', 'air')",1
"('craft', 'crayola')",1
"('age', 'heavy')",1
"('craft', 'gift')",1
"('making', 'craft')",1
"('pvd', 'coated')",1
"('coated', 'stainless')",1
"('steel', 'office')",1
"('clean', 'wood')",1
"('back', 'crystal')",1
"('beadsland', 'flat')",1
"('white', 'beadsland')",1
"('pack', 'duck')",1
"('usa', 'pack')",1
"('confidence', 'made')",1
"('craft', 'confidence')",1
"('fabric', 'craft')",1
"('paper', 'fabric')",1
"('wood', 'paper')",1
"('dry', 'easy')",1
"('office', 'scissors')",1
"('quick', 'dry')",1
"('craft', 'quick')",1
"('finish', 'craft')",1
"('glue', 'finish')",1
"('sealer', 'glue')",1
"('gloss', 'sealer')",1
"('podge', 'gloss')",1
"('mod', 'podge')",1
"('pack', 'mod')",1
"('scissors', 'grey')",1
"('mm', 'band')",1
"('band', 'width')",1
"('width', 'ring')",1
"('ring', 'guard')",1
"('warbob', 'woodward')",1
"('mcfadden', 'warbob')",1
"('housemaidfreida', 'mcfadden')",1
"('gladwell', 'housemaidfreida')",1
"('engineeringmalcolm', 'gladwell')",1
"('social', 'engineeringmalcolm')",1
"('rise', 'social')",1
"('superspreaders', 'rise')",1
"('overstories', 'superspreaders')",1
"('point', 'overstories')",1
"('tipping', 'point')",1
"('revenge', 'tipping')",1
"('coates', 'revenge')",1
"('mcfadden', 'coates')",1
"('boyfriendfreida', 'mcfadden')",1
"('presley', 'boyfriendfreida')",1
"('marie', 'presley')",1
"('memoirlisa', 'marie')",1
"('unknown', 'memoirlisa')",1
"('side', 'great')",1
"('reverse', 'side')",1
"('scale', 'reverse')",1
"('centimetre', 'scale')",1
"('woodward', 'one')",1
"('one', 'momentliane')",1
"('momentliane', 'moriarty')",1
"('clear', 'ready')",1
"('limitless', 'healthcasey')",1
"('whitaker', 'good')",1
"('darkchris', 'whitaker')",1
"('color', 'darkchris')",1
"('hannah', 'color')",1
"('novelkristin', 'hannah')",1
"('woman', 'novelkristin')",1
"('garten', 'woman')",1
"('memoirina', 'garten')",1
"('happens', 'memoirina')",1
"('onesjames', 'clear')",1
"('moriarty', 'witchstonehenry')",1
"('bad', 'onesjames')",1
"('allen', 'atomic')",1
"('novelnavessa', 'allen')",1
"('darkness', 'novelnavessa')",1
"('light', 'darkness')",1
"('yarros', 'light')",1
"('flame', 'empyrean')",1
"('iron', 'flame')",1
"('neff', 'iron')",1
"('witchstonehenry', 'neff')",1
"('ruler', 'centimetre')",1
"('vinyl', 'ruler')",1
"('craft', 'vinyl')",1
"('pack', 'ibayam')",1
"('pen', 'fineliner')",1
"('drawing', 'pen')",1
"('tip', 'drawing')",1
"('marker', 'fine')",1
"('pen', 'fine')",1
"('colored', 'pen')",1
"('pen', 'colored')",1
"('planner', 'pen')",1
"('journal', 'planner')",1
"('ibayam', 'journal')",1
"('ink', 'pack')",1
"('pen', 'bullet')",1
"('color', 'ink')",1
"('vibrant', 'assorted')",1
"('tip', 'vibrant')",1
"('bullet', 'tip')",1
"('marker', 'bullet')",1
"('creative', 'marker')",1
"('acrylic', 'creative')",1
"('sharpie', 'acrylic')",1
"('men', 'sharpie')",1
"('guard', 'woman')",1
"('fineliner', 'pen')",1
"('bullet', 'journaling')",1
"('tailor', 'craft')",1
"('double', 'scale')",1
"('sewing', 'tailor')",1
"('measurement', 'sewing')",1
"('body', 'measurement')",1
"('medical', 'body')",1
"('loss', 'medical')",1
"('ruler', 'weight')",1
"('flexible', 'ruler')",1
"('sewing', 'flexible')",1
"('body', 'sewing')",1
"('scale', 'body')",1
"('measure', 'double')",1
"('journaling', 'writing')",1
"('tape', 'measure')",1
"('soft', 'tape')",1
"('gdminlo', 'soft')",1
"('supply', 'gdminlo')",1
"('office', 'school')",1
"('art', 'office')",1
"('coloring', 'art')",1
"('calendar', 'coloring')",1
"('taking', 'calendar')",1
"('note', 'taking')",1
"('chapel', 'short')",1
"('lazuli', 'lp')",1
"('care', 'microfiber')",1
"('lavazza', 'super')",1
"('gum', 'aspartame')",1
"('pur', 'gum')",1
"('pack', 'pur')",1
"('stick', 'per')",1
"('oz', 'stick')",1
"('energy', 'oz')",1
"('lime', 'essential')",1
"('dragonfruit', 'lime')",1
"('stick', 'dragonfruit')",1
"('powder', 'stick')",1
"('creamy', 'powder')",1
"('mild', 'creamy')",1
"('aromatic', 'mild')",1
"('quality', 'aromatic')",1
"('premium', 'quality')",1
"('pack', 'premium')",1
"('roast', 'pound')",1
"('espresso', 'roast')",1
"('blend', 'espresso')",1
"('coffee', 'blend')",1
"('bean', 'coffee')",1
"('whole', 'bean')",1
"('crema', 'whole')",1
"('aspartame', 'free')",1
"('free', 'chewing')",1
"('chewing', 'gum')",1
"('condensed', 'chicken')",1
"('tortilla', 'chip')",1
"('flavored', 'tortilla')",1
"('doritos', 'flavored')",1
"('pack', 'doritos')",1
"('pod', 'compatible')",1
"('solimo', 'dark')",1
"('brand', 'solimo')",1
"('soup', 'ounce')",1
"('noodle', 'soup')",1
"('chicken', 'noodle')",1
"('campbell', 'condensed')",1
"('gum', 'xylitol')",1
"('brew', 'campbell')",1
"('flavored', 'pack')",1
"('barista', 'flavored')",1
"('vertuo', 'barista')",1
"('piece', 'pack')",1
"('gum', 'piece')",1
"('flavored', 'gum')",1
"('spearmint', 'flavored')",1
"('natural', 'spearmint')",1
"('xylitol', 'natural')",1
"('super', 'crema')",1
"('brew', 'lavazza')",1
"('pack', 'nacho')",1
"('coffee', 'coffee')",1
"('sugar', 'free')",1
"('ultra', 'sugar')",1
"('zero', 'ultra')",1
"('energy', 'zero')",1
"('monster', 'energy')",1
"('vary', 'monster')",1
"('fun', 'favorite')",1
"('juice', 'fun')",1
"('fruit', 'juice')",1
"('water', 'fruit')",1
"('seltzer', 'water')",1
"('vinegar', 'seltzer')",1
"('cider', 'vinegar')",1
"('beverage', 'cider')",1
"('soda', 'beverage')",1
"('prebiotic', 'soda')",1
"('sparkling', 'prebiotic')",1
"('poppi', 'sparkling')",1
"('pack', 'poppi')",1
"('beverage', 'fl')",1
"('calorie', 'beverage')",1
"('low', 'calorie')",1
"('antioxidant', 'low')",1
"('free', 'energy')",1
"('pack', 'core')",1
"('fairlife', 'elite')",1
"('water', 'electrolyte')",1
"('espresso', 'coffee')",1
"('roast', 'espresso')",1
"('chiaro', 'medium')",1
"('espresso', 'chiaro')",1
"('double', 'espresso')",1
"('vertuo', 'double')",1
"('vary', 'nespresso')",1
"('e', 'fl')",1
"('c', 'e')",1
"('electrolyte', 'vitamin')",1
"('sport', 'drinking')",1
"('elite', 'high')",1
"('calorie', 'sport')",1
"('zero', 'calorie')",1
"('strawberry', 'zero')",1
"('kiwi', 'strawberry')",1
"('propel', 'kiwi')",1
"('bottle', 'propel')",1
"('liquid', 'bottle')",1
"('diet', 'ready')",1
"('kosher', 'diet')",1
"('shake', 'kosher')",1
"('chip', 'favorite')",1
"('nacho', 'cheese')",1
"('headphone', 'matte')",1
"('bracelet', 'natural')",1
"('natural', 'loc')",1
"('spray', 'natural')",1
"('dreadlock', 'spray')",1
"('moisturizer', 'dreadlock')",1
"('scalp', 'moisturizer')",1
"('hair', 'scalp')",1
"('peppermint', 'hair')",1
"('water', 'peppermint')",1
"('rose', 'water')",1
"('dreadlock', 'rose')",1
"('locs', 'dreadlock')",1
"('spray', 'locs')",1
"('refreshing', 'spray')",1
"('moisturizing', 'refreshing')",1
"('daily', 'moisturizing')",1
"('locsanity', 'daily')",1
"('adult', 'locsanity')",1
"('unisex', 'adult')",1
"('gift', 'unisex')",1
"('energy', 'gift')",1
"('power', 'energy')",1
"('healing', 'power')",1
"('stone', 'crystal')",1
"('loc', 'care')",1
"('care', 'maintenance')",1
"('maintenance', 'cat')",1
"('engraved', 'product')",1
"('steel', 'charm')",1
"('shiny', 'stainless')",1
"('chain', 'shiny')",1
"('necklace', 'chain')",1
"('child', 'necklace')",1
"('legged', 'child')",1
"('four', 'legged')",1
"('small', 'four')",1
"('extra', 'small')",1
"('product', 'extra')",1
"('custom', 'engraved')",1
"('dog', 'id')",1
"('simple', 'custom')",1
"('accessory', 'simple')",1
"('name', 'accessory')",1
"('collar', 'name')",1
"('pet', 'collar')",1
"('symbol', 'pet')",1
"('lovely', 'symbol')",1
"('personalized', 'lovely')",1
"('tag', 'personalized')",1
"('id', 'tag')",1
"('natural', 'stone')",1
"('yoga', 'stretch')",1
"('cheese', 'cool')",1
"('handmade', 'yoga')",1
"('cluster', 'candy')",1
"('gummy', 'cluster')",1
"('nerd', 'gummy')",1
"('total', 'nerd')",1
"('pod', 'total')",1
"('box', 'pod')",1
"('arabica', 'box')",1
"('brewer', 'arabica')",1
"('roast', 'keurig')",1
"('place', 'roast')",1
"('pike', 'place')",1
"('coffee', 'pike')",1
"('pod', 'medium')",1
"('starbucks', 'coffee')",1
"('count', 'starbucks')",1
"('style', 'compatible')",1
"('donut', 'style')",1
"('pod', 'donut')",1
"('belly', 'medium')",1
"('happy', 'belly')",1
"('brand', 'happy')",1
"('ranch', 'ounce')",1
"('cool', 'ranch')",1
"('candy', 'rainbow')",1
"('rainbow', 'crunchy')",1
"('crunchy', 'gummy')",1
"('oil', 'eczema')",1
"('protection', 'handmade')",1
"('super', 'protection')",1
"('tourmaline', 'super')",1
"('black', 'tourmaline')",1
"('bead', 'black')",1
"('massive', 'bead')",1
"('oz', 'massive')",1
"('baby', 'oz')",1
"('rosacea', 'baby')",1
"('eczema', 'rosacea')",1
"('infused', 'olive')",1
"('gummy', 'oz')",1
"('butter', 'infused')",1
"('body', 'butter')",1
"('organic', 'body')",1
"('balm', 'organic')",1
"('tallow', 'balm')",1
"('whipped', 'tallow')",1
"('handmade', 'whipped')",1
"('homestead', 'handmade')",1
"('hearth', 'homestead')",1
"('oz', 'hearth')",1
"('vitamin', 'antioxidant')",1
"('water', 'vitamin')",1
"('flavored', 'water')",1
"('movie', 'poster')",1
"('lucifer', 'rufus')",1
"('figaro', 'lucifer')",1
"('marie', 'figaro')",1
"('cat', 'marie')",1
"('cheshire', 'cat')",1
"('cat', 'cheshire')",1
"('pin', 'cat')",1
"('metv', 'comic')",1
"('halloween', 'metv')",1
"('anniversary', 'halloween')",1
"('special', 'anniversary')",1
"('svengoolie', 'special')",1
"('investment', 'svengoolie')",1
"('sport', 'investment')",1
"('superior', 'sport')",1
"('total', 'superior')",1
"('card', 'total')",1
"('lot', 'card')",1
"('retail', 'lot')",1
"('card', 'retail')",1
"('series', 'trading')",1
"('fortnite', 'series')",1
"('shadow', 'fortnite')",1
"('rufus', 'booster')",1
"('booster', 'set')",1
"('set', 'dragonfly')",1
"('series', 'joey')",1
"('lucky', 'rabbit')",1
"('oswald', 'lucky')",1
"('pin', 'oswald')",1
"('party', 'disney')",1
"('tea', 'party')",1
"('mad', 'tea')",1
"('minnie', 'mad')",1
"('mickey', 'minnie')",1
"('chou', 'mickey')",1
"('joey', 'chou')",1
"('artist', 'series')",1
"('dragonfly', 'inn')",1
"('pin', 'artist')",1
"('keychain', 'disney')",1
"('tag', 'keychain')",1
"('key', 'tag')",1
"('inspired', 'key')",1
"('coffee', 'inspired')",1
"('quiet', 'coffee')",1
"('peace', 'quiet')",1
"('room', 'peace')",1
"('inn', 'room')",1
"('poster', 'shadow')",1
"('promo', 'movie')",1
"('sugar', 'flavored')",1
"('original', 'promo')",1
"('kpop', 'straykids')",1
"('lomo', 'card')",1
"('kid', 'lomo')",1
"('kpop', 'stray')",1
"('laser', 'card')",1
"('photocard', 'stray')",1
"('laser', 'photocard')",1
"('pyajuu', 'stray')",1
"('streaming', 'pyajuu')",1
"('gift', 'black')",1
"('gadget', 'birthday')",1
"('electronic', 'gadget')",1
"('pairing', 'electronic')",1
"('tws', 'pairing')",1
"('playtime', 'tws')",1
"('waterproof', 'playtime')",1
"('wireless', 'waterproof')",1
"('portable', 'wireless')",1
"('sound', 'portable')",1
"('hd', 'sound')",1
"('speaker', 'hd')",1
"('bluetooth', 'speaker')",1
"('black', 'bluetooth')",1
"('straykids', 'album')",1
"('album', 'card')",1
"('card', 'stray')",1
"('trump', 'collectible')",1
"('hedgehog', 'original')",1
"('sonic', 'hedgehog')",1
"('great', 'sonic')",1
"('america', 'great')",1
"('make', 'america')",1
"('trump', 'make')",1
"('gift', 'trump')",1
"('trump', 'gift')",1
"('card', 'trump')",1
"('collectible', 'card')",1
"('graded', 'trump')",1
"('kid', 'photo')",1
"('gem', 'graded')",1
"('assasination', 'gem')",1
"('card', 'assasination')",1
"('trump', 'trading')",1
"('daugher', 'trump')",1
"('fan', 'daugher')",1
"('gift', 'fan')",1
"('postcard', 'gift')",1
"('card', 'postcard')",1
"('photo', 'card')",1
"('rabbit', 'driving')",1
"('driving', 'car')",1
"('car', 'disney')",1
"('pin', 'princess')",1
"('vitamin', 'mineral')",1
"('sugar', 'vitamin')",1
"('protein', 'sugar')",1
"('chocolate', 'protein')",1
"('shake', 'chocolate')",1
"('protein', 'shake')",1
"('premier', 'protein')",1
"('darkseid', 'premier')",1
"('snyder', 'darkseid')",1
"('scott', 'snyder')",1
"('book', 'scott')",1
"('dc', 'comic')",1
"('special', 'dc')",1
"('dc', 'special')",1
"('nm', 'dc')",1
"('edition', 'nm')",1
"('facsimile', 'edition')",1
"('war', 'facsimile')",1
"('secret', 'war')",1
"('hero', 'secret')",1
"('super', 'hero')",1
"('marvel', 'super')",1
"('bobble', 'marvel')",1
"('mineral', 'nutrient')",1
"('nutrient', 'support')",1
"('support', 'immune')",1
"('oz', 'core')",1
"('water', 'zero')",1
"('sparkling', 'water')",1
"('raspberry', 'sparkling')",1
"('black', 'raspberry')",1
"('ice', 'black')",1
"('sparkling', 'ice')",1
"('pack', 'sparkling')",1
"('liquid', 'ready')",1
"('shake', 'liquid')",1
"('fairlife', 'protein')",1
"('brew', 'oz')",1
"('immune', 'health')",1
"('medium', 'dark')",1
"('vertuo', 'variety')",1
"('functional', 'essential')",1
"('pack', 'functional')",1
"('official', 'variety')",1
"('flavor', 'official')",1
"('assorted', 'flavor')",1
"('celsius', 'assorted')",1
"('pack', 'celsius')",1
"('health', 'fl')",1
"('mouse', 'bobble')",1
"('collection', 'minnie')",1
"('cuties', 'collection')",1
"('dynamite', 'comic')",1
"('fantasyland', 'castle')",1
"('villain', 'fantasyland')",1
"('dated', 'villain')",1
"('park', 'dated')",1
"('disney', 'park')",1
"('dale', 'disney')",1
"('chip', 'dale')",1
"('reward', 'chip')",1
"('visa', 'reward')",1
"('disney', 'visa')",1
"('origin', 'dynamite')",1
"('criminal', 'mind')",1
"('kid', 'origin')",1
"('pail', 'kid')",1
"('garbage', 'pail')",1
"('reading', 'garbage')",1
"('belle', 'reading')",1
"('beast', 'belle')",1
"('beauty', 'beast')",1
"('series', 'beauty')",1
"('pose', 'series')",1
"('princess', 'pose')",1
"('castle', 'criminal')",1
"('mind', 'x')",1
"('pin', 'cuties')",1
"('spectacular', 'archie')",1
"('thing', 'disney')",1
"('bling', 'thing')",1
"('pirate', 'bling')",1
"('mouse', 'pirate')",1
"('pin', 'minnie')",1
"('photo', 'disney')",1
"('bach', 'photo')",1
"('catherine', 'bach')",1
"('book', 'catherine')",1
"('archie', 'comic')",1
"('halloween', 'spectacular')",1
"('x', 'photo')",1
"('archie', 'halloween')",1
"('kn', 'archie')",1
"('pose', 'kn')",1
"('shirt', 'pose')",1
"('maroon', 'shirt')",1
"('jacket', 'maroon')",1
"('black', 'jacket')",1
"('mantegna', 'black')",1
"('david', 'mantegna')",1
"('photo', 'david')",1
"('charm', 'gold')",1
"('filled', 'small')",1
"('small', 'hoop')",1
"('probiotic', 'billion')",1
"('vanilla', 'scent')",1
"('sweet', 'vanilla')",1
"('lavender', 'sweet')",1
"('bag', 'lavender')",1
"('kitchen', 'trash')",1
"('strong', 'tall')",1
"('ultra', 'strong')",1
"('hefty', 'ultra')",1
"('men', 'hefty')",1
"('bloating', 'woman')",1
"('gas', 'bloating')",1
"('diarrhea', 'gas')",1
"('constipation', 'diarrhea')",1
"('occasional', 'constipation')",1
"('support', 'occasional')",1
"('health', 'support')",1
"('gut', 'health')",1
"('digestive', 'gut')",1
"('immune', 'digestive')",1
"('prebiotics', 'immune')",1
"('organic', 'prebiotics')",1
"('strain', 'organic')",1
"('cfu', 'strain')",1
"('scent', 'gallon')",1
"('gallon', 'count')",1
"('count', 'glad')",1
"('mouth', 'messy')",1
"('essential', 'dry')",1
"('baby', 'essential')",1
"('newborn', 'baby')",1
"('remover', 'newborn')",1
"('stain', 'remover')",1
"('spray', 'stain')",1
"('treater', 'spray')",1
"('stain', 'treater')",1
"('eater', 'stain')",1
"('messy', 'eater')",1
"('miss', 'mouth')",1
"('glad', 'tall')",1
"('count', 'miss')",1
"('clean', 'count')",1
"('febreze', 'fresh')",1
"('bag', 'febreze')",1
"('white', 'trash')",1
"('gallon', 'white')",1
"('odorshield', 'gallon')",1
"('bag', 'odorshield')",1
"('drawstring', 'trash')",1
"('kitchen', 'drawstring')",1
"('billion', 'cfu')",1
"('choice', 'probiotic')",1
"('number', 'custom')",1
"('physician', 'choice')",1
"('mix', 'stick')",1
"('electrolyte', 'drink')",1
"('packet', 'electrolyte')",1
"('powder', 'packet')",1
"('hydration', 'powder')",1
"('lime', 'hydration')",1
"('lemon', 'lime')",1
"('multiplier', 'lemon')",1
"('hydration', 'multiplier')",1
"('liquid', 'hydration')",1
"('life', 'count')",1
"('aaa', 'alkaline')",1
"('basic', 'aaa')",1
"('roll', 'amazon')",1
"('family', 'roll')",1
"('white', 'family')",1
"('towel', 'white')",1
"('size', 'paper')",1
"('quick', 'size')",1
"('bounty', 'quick')",1
"('life', 'bounty')",1
"('aa', 'alkaline')",1
"('basic', 'aa')",1
"('stick', 'pack')",1
"('pack', 'serving')",1
"('serving', 'amazon')",1
"('peptide', 'powder')",1
"('oz', 'physician')",1
"('unflavored', 'oz')",1
"('sugar', 'unflavored')",1
"('health', 'zero')",1
"('bone', 'joint')",1
"('skin', 'bone')",1
"('nail', 'skin')",1
"('hair', 'nail')",1
"('promotes', 'hair')",1
"('powder', 'promotes')",1
"('collagen', 'peptide')",1
"('basic', 'toilet')",1
"('protein', 'collagen')",1
"('vital', 'protein')",1
"('tissue', 'vital')",1
"('paper', 'double')",1
"('comfortplus', 'toilet')",1
"('scott', 'comfortplus')",1
"('unscented', 'scott')",1
"('pack', 'unscented')",1
"('sheet', 'pack')",1
"('paper', 'roll')",1
"('dry', 'cleaning')",1
"('cleaning', 'food')",1
"('food', 'grease')",1
"('grease', 'coffee')",1
"('office', 'device')",1
"('household', 'office')",1
"('battery', 'household')",1
"('alkaline', 'aa')",1
"('power', 'alkaline')",1
"('double', 'battery')",1
"('ingredient', 'count')",1
"('boost', 'ingredient')",1
"('power', 'boost')",1
"('coppertop', 'aa')",1
"('duracell', 'coppertop')",1
"('roll', 'duracell')",1
"('family', 'mega')",1
"('paper', 'family')",1
"('touch', 'toilet')",1
"('cushiony', 'touch')",1
"('soft', 'cushiony')",1
"('charmin', 'ultra')",1
"('mix', 'charmin')",1
"('salt', 'drink')",1
"('citrus', 'salt')",1
"('electrolyte', 'citrus')",1
"('sugar', 'electrolyte')",1
"('device', 'scott')",1
"('scott', 'paper')",1
"('towel', 'double')",1
"('soft', 'wrinkle')",1
"('soft', 'easy')",1
"('super', 'soft')",1
"('lightweight', 'super')",1
"('basic', 'lightweight')",1
"('lilac', 'amazon')",1
"('set', 'stanley')",1
"('white', 'bed')",1
"('sheet', 'white')",1
"('free', 'sheet')",1
"('wrinkle', 'free')",1
"('microfiber', 'extra')",1
"('roll', 'queen')",1
"('pocket', 'microfiber')",1
"('men', 'deep')",1
"('luxury', 'bed')",1
"('sheet', 'hotel')",1
"('cooling', 'sheet')",1
"('breathable', 'cooling')",1
"('comfy', 'breathable')",1
"('set', 'comfy')",1
"('piece', 'sheet')",1
"('size', 'piece')",1
"('lmnt', 'zero')",1
"('refill', 'lmnt')",1
"('spray', 'refill')",1
"('basic', 'paper')",1
"('unscented', 'adult')",1
"('flushable', 'wipe')",1
"('wipe', 'flushable')",1
"('dude', 'wipe')",1
"('roll', 'dude')",1
"('value', 'sheet')",1
"('everyday', 'value')",1
"('roll', 'everyday')",1
"('basic', 'roll')",1
"('towel', 'basic')",1
"('tissue', 'amazon')",1
"('wet', 'wipe')",1
"('strong', 'toilet')",1
"('soft', 'strong')",1
"('roll', 'soft')",1
"('paper', 'mega')",1
"('soft', 'toilet')",1
"('angel', 'soft')",1
"('fabric', 'angel')",1
"('underwear', 'fabric')",1
"('laundry', 'underwear')",1
"('coffee', 'laundry')",1
"('adult', 'wet')",1
"('wipe', 'aloe')",1
"('bundle', 'spray')",1
"('washer', 'including')",1
"('scent', 'bundle')",1
"('soap', 'fresh')",1
"('dish', 'soap')",1
"('spray', 'dish')",1
"('dish', 'spray')",1
"('powerwash', 'dish')",1
"('platinum', 'powerwash')",1
"('dawn', 'platinum')",1
"('tablet', 'dawn')",1
"('including', 'tablet')",1
"('load', 'washer')",1
"('aloe', 'septic')",1
"('top', 'load')",1
"('load', 'top')",1
"('front', 'load')",1
"('clean', 'front')",1
"('cleaner', 'clean')",1
"('machine', 'cleaner')",1
"('affresh', 'washing')",1
"('safe', 'affresh')",1
"('sewer', 'safe')",1
"('septic', 'sewer')",1
"('character', 'amazon')",1
"('inch', 'number')",1
"('hoop', 'earring')",1
"('peel', 'cinnamon')",1
"('licorice', 'extract')",1
"('arbutin', 'licorice')",1
"('alpha', 'arbutin')",1
"('discoloration', 'alpha')",1
"('lip', 'discoloration')",1
"('fade', 'lip')",1
"('help', 'fade')",1
"('smoker', 'help')",1
"('lightener', 'smoker')",1
"('dark', 'lightener')",1
"('cream', 'dark')",1
"('lightening', 'cream')",1
"('lip', 'lightening')",1
"('lipfidence', 'lip')",1
"('usa', 'lipfidence')",1
"('time', 'made')",1
"('lid', 'hour')",1
"('jar', 'black')",1
"('home', 'amber')",1
"('candle', 'home')",1
"('scented', 'candle')",1
"('clove', 'scented')",1
"('ginger', 'clove')",1
"('extract', 'mint')",1
"('mint', 'sereney')",1
"('sereney', 'birthday')",1
"('small', 'gold')",1
"('decor', 'hello')",1
"('jewelry', 'sweet')",1
"('hoop', 'jewelry')",1
"('nose', 'piercing')",1
"('filled', 'nose')",1
"('thin', 'gold')",1
"('woman', 'tiny')",1
"('ring', 'hoop')",1
"('nose', 'ring')",1
"('gold', 'nose')",1
"('trendy', 'small')",1
"('girl', 'sterling')",1
"('girl', 'trendy')",1
"('idea', 'girl')",1
"('birthday', 'idea')",1
"('length', 'birthday')",1
"('adjustable', 'length')",1
"('girl', 'adjustable')",1
"('necklace', 'gift')",1
"('pink', 'pearl')",1
"('silver', 'pink')",1
"('sterling', 'silver')",1
"('cinnamon', 'ginger')",1
"('orange', 'peel')",1
"('usa', 'white')",1
"('candle', 'orange')",1
"('earlobe', 'piercing')",1
"('tragus', 'earlobe')",1
"('cartilage', 'tragus')",1
"('helix', 'cartilage')",1
"('earring', 'helix')",1
"('zirconia', 'earring')",1
"('cubic', 'zirconia')",1
"('back', 'cubic')",1
"('plated', 'flat')",1
"('earring', 'gold')",1
"('stud', 'earring')",1
"('back', 'stud')",1
"('screw', 'flat')",1
"('cz', 'screw')",1
"('tiny', 'cz')",1
"('character', 'tiny')",1
"('gauge', 'custom')",1
"('ring', 'gauge')",1
"('hoop', 'ring')",1
"('thin', 'piercing')",1
"('nose', 'tiny')",1
"('cartilage', 'nose')",1
"('earring', 'cartilage')",1
"('piercing', 'jewelry')",1
"('jewelry', 'gift')",1
"('men', 'cz')",1
"('diffuser', 'reed')",1
"('cozy', 'soy')",1
"('warm', 'cozy')",1
"('decor', 'warm')",1
"('usa', 'sweet')",1
"('diffuser', 'made')",1
"('oil', 'reed')",1
"('fragrance', 'oil')",1
"('lasting', 'fragrance')",1
"('home', 'long')",1
"('diffuser', 'home')",1
"('scent', 'diffuser')",1
"('cz', 'gold')",1
"('musk', 'amber')",1
"('citrus', 'musk')",1
"('salt', 'citrus')",1
"('sea', 'salt')",1
"('set', 'sea')",1
"('diffuser', 'set')",1
"('sea', 'reed')",1
"('salt', 'sea')",1
"('decor', 'salt')",1
"('gold', 'sweet')",1
"('hello', 'fall')",1
"('fall', 'soy')",1
"('fall', 'candle')",1
"('candle', 'hot')",1
"('religious', 'gift')",1
"('jar', 'religious')",1
"('prayer', 'jar')",1
"('woman', 'prayer')",1
"('accessory', 'woman')",1
"('bible', 'accessory')",1
"('jar', 'bible')",1
"('bible', 'jar')",1
"('woman', 'bible')",1
"('christian', 'gift')",1
"('jar', 'christian')",1
"('verse', 'jar')",1
"('bible', 'verse')",1
"('lazuli', 'bible')",1
"('unisex', 'lapis')",1
"('essence', 'unisex')",1
"('spiritual', 'essence')",1
"('beauty', 'spiritual')",1
"('nature', 'beauty')",1
"('reiki', 'nature')",1
"('healing', 'reiki')",1
"('bracelet', 'crystal')",1
"('gemstone', 'stretch')",1
"('gift', 'kid')",1
"('gift', 'couple')",1
"('couple', 'candle')",1
"('discovered', 'design')",1
"('weatherproof', 'made')",1
"('lasting', 'weatherproof')",1
"('stick', 'long')",1
"('self', 'stick')",1
"('number', 'self')",1
"('mailbox', 'number')",1
"('acrylic', 'mailbox')",1
"('individual', 'acrylic')",1
"('premium', 'individual')",1
"('design', 'premium')",1
"('made', 'discovered')",1
"('candle', 'rose')",1
"('usa', 'made')",1
"('burn', 'usa')",1
"('gift', 'burn')",1
"('engaged', 'gift')",1
"('woman', 'engaged')",1
"('fiance', 'gift')",1
"('gift', 'fiance')",1
"('bouquet', 'engagement')",1
"('wedding', 'bouquet')",1
"('rose', 'wedding')",1
"('handmade', 'gemstone')",1
"('bead', 'handmade')",1
"('ad', 'bead')",1
"('fall', 'scent')",1
"('gift', 'daughter')",1
"('seven', 'year')",1
"('girl', 'seven')",1
"('bracelet', 'birthday')",1
"('birthday', 'bracelet')",1
"('beaded', 'birthday')",1
"('adjustable', 'beaded')",1
"('gift', 'adjustable')",1
"('sereney', 'year')",1
"('scent', 'sereney')",1
"('jar', 'candle')",1
"('niece', 'granddaughter')",1
"('lid', 'amber')",1
"('time', 'black')",1
"('candle', 'hour')",1
"('home', 'soy')",1
"('scent', 'home')",1
"('nutmeg', 'scent')",1
"('clove', 'nutmeg')",1
"('cinnamon', 'clove')",1
"('cider', 'cinnamon')",1
"('hot', 'cider')",1
"('daughter', 'niece')",1
"('granddaughter', 'girl')",1
"('jewelry', 'ad')",1
"('gold', 'necklace')",1
"('wedding', 'jewelry')",1
"('necklace', 'wedding')",1
"('bride', 'necklace')",1
"('gift', 'bride')",1
"('costume', 'gift')",1
"('daisy', 'costume')",1
"('girl', 'daisy')",1
"('jewelry', 'teen')",1
"('pearl', 'jewelry')",1
"('necklace', 'pearl')",1
"('trendy', 'gold')",1
"('girl', 'smilebelle')",1
"('necklace', 'trendy')",1
"('flower', 'necklace')",1
"('woman', 'flower')",1
"('necklace', 'woman')",1
"('choker', 'necklace')",1
"('pearl', 'choker')",1
"('dainty', 'pearl')",1
"('necklace', 'dainty')",1
"('daisy', 'pearl')",1
"('smilebelle', 'daisy')",1
"('matte', 'black')",1
"('wireless', 'headphone')",1
"('exclusive', 'luck')",1
"('pack', 'fruit')",1
